Date,NFLX_AdjClose,GLD_NAV
2011-06-17,35.095715,149.803638
2011-06-20,35.09,150.432169
2011-06-21,36.235714,150.503612
2011-06-22,35.522858,151.257236
2011-06-23,36.531429,148.380664
2011-06-24,36.708572,147.575037
2011-06-27,37.16,145.937818
2011-06-28,37.869999,146.033674
2011-06-29,37.848572,146.543711
2011-06-30,37.527142,146.663923
2011-07-01,38.284286,144.469584
2011-07-05,41.375713,147.094519
2011-07-06,41.565716,148.774003
2011-07-07,41.774284,148.796736
2011-07-08,42.162857,150.159473
2011-07-11,41.534286,151.518457
2011-07-12,41.610001,151.029682
2011-07-13,42.675713,153.804572
2011-07-14,40.945713,154.923247
2011-07-15,40.990002,154.58057
2011-07-18,39.857143,155.744557
2011-07-19,41.041428,155.937695
2011-07-20,40.200001,154.474652
2011-07-21,39.401428,155.934293
2011-07-22,39.511429,156.030007
2011-07-25,40.218571,157.145234
2011-07-26,38.130001,157.070446
2011-07-27,38.488571,158.262148
2011-07-28,38.08857,157.140058
2011-07-29,37.998569,158.599663
2011-08-01,37.625713,158.058629
2011-08-02,36.742859,159.493869
2011-08-03,37.142857,162.560892
2011-08-04,35.110001,163.557677
2011-08-05,34.444286,161.534395
2011-08-08,32.377144,164.86576
2011-08-09,33.971428,169.053031
2011-08-10,33.202858,172.558328
2011-08-11,34.732857,171.387729
2011-08-12,34.857143,169.048429
2011-08-15,35.182858,169.335049
2011-08-16,34.148571,173.569779
2011-08-17,33.177143,174.298322
2011-08-18,31.068571,177.607759
2011-08-19,29.315714,179.943228
2011-08-22,29.315714,182.810384
2011-08-23,31.362858,182.662292
2011-08-24,30.861429,172.336644
2011-08-25,30.832857,168.341622
2011-08-26,31.69857,174.085994
2011-08-29,32.148571,174.080271
2011-08-30,33.754288,177.681925
2011-08-31,33.572857,176.559952
2011-09-01,33.324287,177.288469
2011-09-02,30.444286,182.570124
2011-09-06,31.252857,184.485621
2011-09-07,30.857143,176.205151
2011-09-08,30.171429,180.585928
2011-09-09,29.138571,180.194375
2011-09-12,30.007143,178.533285
2011-09-13,29.821428,177.168251
2011-09-14,29.815714,177.020266
2011-09-15,24.178572,173.464588
2011-09-16,22.17,174.631039
2011-09-19,20.535713,174.625298
2011-09-20,18.575714,175.110197
2011-09-21,18.357143,174.524103
2011-09-22,18.361429,167.609453
2011-09-23,18.48,164.394654
2011-09-26,18.888571,155.529262
2011-09-27,18.212856,161.466679
2011-09-28,18.162857,159.907105
2011-09-29,16.17,156.984469
2011-09-30,16.181429,157.664291
2011-10-03,16.178572,161.115512
2011-10-04,16.414286,159.409897
2011-10-05,17.10857,157.363527
2011-10-06,17.605715,159.114345
2011-10-07,16.744286,160.767781
2011-10-10,15.945714,161.638778
2011-10-11,15.522857,161.831738
2011-10-12,16.231428,163.679872
2011-10-13,16.715714,161.146638
2011-10-14,16.577143,163.286027
2011-10-17,16.761429,163.669973
2011-10-18,15.962857,158.70461
2011-10-19,15.631429,160.795363
2011-10-20,15.925714,157.630543
2011-10-21,16.719999,159.818633
2011-10-24,16.977142,160.73798
2011-10-25,11.052857,161.125523
2011-10-26,11.342857,166.865915
2011-10-27,11.551429,167.156065
2011-10-28,12.02,169.392705
2011-10-31,11.725714,167.537983
2011-11-01,11.441429,165.297685
2011-11-02,11.912857,169.578163
2011-11-03,13.184286,171.036179
2011-11-04,12.86,170.158388
2011-11-07,12.975714,173.36452
2011-11-08,12.924286,174.627841
2011-11-09,12.578571,173.555369
2011-11-10,12.16,170.828403
2011-11-11,12.535714,172.481041
2011-11-14,12.245714,172.767358
2011-11-15,12.325714,173.641117
2011-11-16,11.597143,170.817689
2011-11-17,10.922857,169.502354
2011-11-18,11.151429,167.214097
2011-11-21,10.638571,165.554621
2011-11-22,10.064286,165.26093
2011-11-23,9.785714,163.507838
2011-11-25,9.122857,164.233954
2011-11-28,9.992857,166.709558
2011-11-29,9.652857,166.999617
2011-11-30,9.218571,169.819308
2011-12-01,9.595714,170.401214
2011-12-02,9.481429,169.912883
2011-12-05,10.017143,169.615432
2011-12-06,9.734286,166.111007
2011-12-07,10.28,168.784767
2011-12-08,9.917143,166.788401
2011-12-09,10.127143,166.202816
2011-12-12,10.751429,161.382853
2011-12-13,10.301429,162.645507
2011-12-14,10.148571,155.883958
2011-12-15,9.96,153.06163
2011-12-16,9.974286,155.00522
2011-12-19,9.592857,155.38919
2011-12-20,10.2,156.895071
2011-12-21,10.138571,156.358409
2011-12-22,10.548571,156.210805
2011-12-23,10.374286,156.306361
2011-12-27,10.085714,156.299528
2011-12-28,9.885714,152.747696
2011-12-29,9.9,148.855479
2011-12-30,9.898571,153.084822
2012-01-03,10.32,155.363827
2012-01-04,11.492857,156.821084
2012-01-05,11.328571,155.457679
2012-01-06,12.327143,157.158094
2012-01-09,14.025714,157.007046
2012-01-10,13.69,159.145131
2012-01-11,13.164286,158.900233
2012-01-12,13.164286,161.475138
2012-01-13,13.482857,158.993963
2012-01-17,13.531429,160.980258
2012-01-18,14.077143,160.103413
2012-01-19,14.78,160.879517
2012-01-20,14.32,160.683295
2012-01-23,13.422857,162.865741
2012-01-24,13.238571,161.891642
2012-01-25,13.577143,160.382779
2012-01-26,16.572857,167.867861
2012-01-27,17.684286,167.768795
2012-01-30,17.918571,168.054989
2012-01-31,17.171429,169.511622
2012-02-01,17.567142,169.120844
2012-02-02,17.714287,170.18854
2012-02-03,18.061428,168.533751
2012-02-06,18.464287,167.069758
2012-02-07,18.268572,167.554088
2012-02-08,17.714287,169.691342
2012-02-09,17.834286,169.88395
2012-02-10,17.704287,166.333157
2012-02-13,16.9,167.154168
2012-02-14,17.581429,167.346804
2012-02-15,17.437143,168.414195
2012-02-16,17.415714,166.468317
2012-02-17,17.407143,167.438516
2012-02-21,16.771429,169.861231
2012-02-22,16.057142,170.248182
2012-02-23,16.14143,172.676367
2012-02-24,15.952857,172.723081
2012-02-27,15.63,172.182808
2012-02-28,16.188572,173.055742
2012-02-29,15.818571,171.984631
2012-03-01,16.107143,166.539469
2012-03-02,16.442858,165.857238
2012-03-05,15.83,165.657397
2012-03-06,15.304286,162.156333
2012-03-07,15.027143,162.980774
2012-03-08,15.438571,164.194011
2012-03-09,15.59,163.949213
2012-03-12,15.171429,164.915852
2012-03-13,15.192857,164.185039
2012-03-14,15.035714,159.737678
2012-03-15,15.738571,160.100323
2012-03-16,15.708571,161.070282
2012-03-19,16.332857,161.405099
2012-03-20,16.431429,160.941773
2012-03-21,17.157143,160.211232
2012-03-22,16.96143,158.873381
2012-03-23,17.17,161.641021
2012-03-26,17.427143,163.214752
2012-03-27,17.238571,164.354727
2012-03-28,16.972857,162.798195
2012-03-29,16.435715,160.998752
2012-03-30,16.434286,161.482847
2012-04-02,16.281429,162.935118
2012-04-03,16.137142,162.811874
2012-04-04,15.751429,157.441396
2012-04-05,15.785714,158.411386
2012-04-09,15.24,158.404461
2012-04-10,14.56,159.665953
2012-04-11,14.258571,161.024122
2012-04-12,14.894286,162.042298
2012-04-13,14.881429,161.846254
2012-04-16,14.45,160.529601
2012-04-17,15.288571,158.827954
2012-04-18,15.28,159.65188
2012-04-19,15.298571,160.232956
2012-04-20,15.158571,159.405542
2012-04-23,14.548571,158.186107
2012-04-24,12.525714,160.175683
2012-04-25,12.335714,159.032575
2012-04-26,12.152857,160.560742
2012-04-27,11.962857,161.530356
2012-04-30,11.448571,160.335134
2012-05-01,11.622857,161.571878
2012-05-02,11.747143,160.015919
2012-05-03,10.852857,159.018515
2012-05-04,10.448571,159.599599
2012-05-07,10.492857,159.594367
2012-05-08,10.398571,155.585718
2012-05-09,10.621429,153.641277
2012-05-10,10.345714,155.193791
2012-05-11,11.054286,153.686471
2012-05-14,10.994286,151.301576
2012-05-15,11.068571,151.105649
2012-05-16,10.6,150.326901
2012-05-17,10.281429,150.8593
2012-05-18,9.994286,154.304648
2012-05-21,10.248571,154.590885
2012-05-22,9.672857,153.618211
2012-05-23,10.272857,150.363722
2012-05-24,10.038571,152.255504
2012-05-25,10.031429,152.350939
2012-05-29,9.92,153.31526
2012-05-30,9.62,149.478187
2012-05-31,9.062857,151.22433
2012-06-01,8.992857,155.883414
2012-06-04,9.285714,155.878303
2012-06-05,9.261429,155.876599
2012-06-06,9.411429,158.690754
2012-06-07,9.234286,155.873162
2012-06-08,9.377143,153.007051
2012-06-11,9.0,153.730274
2012-06-12,9.002857,155.622015
2012-06-13,8.975714,157.173386
2012-06-14,8.951429,156.589267
2012-06-15,9.398571,157.922226
2012-06-18,9.532857,156.776512
2012-06-19,9.975714,157.745467
2012-06-20,9.737143,155.365605
2012-06-21,9.405714,153.519636
2012-06-22,9.694286,151.916355
2012-06-25,9.575714,152.348175
2012-06-26,9.542857,152.928911
2012-06-27,9.498571,152.684573
2012-06-28,9.622857,151.226901
2012-06-29,9.784286,155.107923
2012-07-02,9.692857,154.471903
2012-07-03,10.291429,156.945421
2012-07-05,11.674286,155.631591
2012-07-06,11.698571,153.979753
2012-07-09,11.855714,153.780635
2012-07-10,11.461429,154.77356
2012-07-11,11.662857,153.000983
2012-07-12,12.138571,150.985839
2012-07-13,12.128571,154.792806
2012-07-16,11.854286,154.229781
2012-07-17,11.682857,153.791438
2012-07-18,11.61,152.819408
2012-07-19,11.874286,153.666794
2012-07-20,11.688571,152.913092
2012-07-23,11.42,152.519938
2012-07-24,11.484286,153.585658
2012-07-25,8.611429,155.306353
2012-07-26,8.144286,156.954253
2012-07-27,8.417143,156.976797
2012-07-30,8.25,156.923132
2012-07-31,8.121429,157.333817
2012-08-01,7.785714,155.100289
2012-08-02,7.695714,154.904523
2012-08-03,7.701429,155.388006
2012-08-06,8.112857,156.159192
2012-08-07,8.271429,156.254521
2012-08-08,8.257143,156.471142
2012-08-09,8.272857,156.639243
2012-08-10,8.557143,156.977154
2012-08-13,8.558571,157.36002
2012-08-14,8.822857,154.957474
2012-08-15,9.037143,155.343793
2012-08-16,9.187143,155.608853
2012-08-17,9.098571,156.601433
2012-08-20,9.177143,156.62055
2012-08-21,9.371429,158.995406
2012-08-22,9.342857,159.236175
2012-08-23,9.15,161.489747
2012-08-24,9.022857,161.657736
2012-08-27,8.912857,161.652436
2012-08-28,8.992857,161.747672
2012-08-29,9.062857,160.969884
2012-08-30,8.64,161.016626
2012-08-31,8.531429,159.850837
2012-09-04,7.99,164.548423
2012-09-05,7.851429,163.867608
2012-09-06,8.092857,164.932843
2012-09-07,8.094286,167.550105
2012-09-10,7.988571,167.932621
2012-09-11,8.165714,168.391547
2012-09-12,8.172857,168.413957
2012-09-13,8.285714,168.048471
2012-09-14,8.645714,172.143703
2012-09-17,8.145714,171.604714
2012-09-18,8.008571,171.554352
2012-09-19,8.148571,171.285805
2012-09-20,8.391429,170.483915
2012-09-21,8.255714,173.003318
2012-09-24,8.055714,170.864271
2012-09-25,7.685714,171.735146
2012-09-26,7.875714,169.139286
2012-09-27,7.935714,170.907169
2012-09-28,7.777143,172.165931
2012-10-01,8.007143,173.226969
2012-10-02,8.065714,172.109898
2012-10-03,8.94,172.083769
2012-10-04,9.524286,173.681912
2012-10-05,9.508571,172.928482
2012-10-08,10.502857,171.904599
2012-10-09,9.361429,171.951184
2012-10-10,9.357143,170.71334
2012-10-11,9.425714,171.462739
2012-10-12,9.19,171.242749
2012-10-15,9.251429,168.256276
2012-10-16,9.435714,169.272282
2012-10-17,9.788571,169.512772
2012-10-18,9.622857,168.929286
2012-10-19,9.282857,168.345806
2012-10-22,9.697143,167.346656
2012-10-23,9.745714,165.818048
2012-10-24,8.588571,165.38001
2012-10-25,8.787143,166.25064
2012-10-26,9.94,166.297287
2012-10-31,11.32,166.579005
2012-11-01,11.098571,166.3106
2012-11-02,10.985714,163.279464
2012-11-05,11.177143,163.128688
2012-11-06,10.91,163.853937
2012-11-07,11.097143,166.20289
2012-11-08,10.852857,166.37071
2012-11-09,11.128571,168.428818
2012-11-12,11.17,168.132467
2012-11-13,11.372857,167.258183
2012-11-14,11.397143,167.207881
2012-11-15,11.64,165.679274
2012-11-16,11.557143,166.016741
2012-11-19,11.622857,167.659226
2012-11-20,11.771429,167.826975
2012-11-21,11.857143,167.025656
2012-11-23,11.85,168.039507
2012-11-26,11.722857,169.584489
2012-11-27,11.868571,169.170777
2012-11-28,11.747143,165.462248
2012-11-29,11.625714,167.107846
2012-11-30,11.672857,167.202921
2012-12-03,10.857143,166.615985
2012-12-04,12.378571,164.45799
2012-12-05,11.91,164.092789
2012-12-06,12.31,164.115218
2012-12-07,12.282857,164.81599
2012-12-10,12.114286,165.876541
2012-12-11,12.297143,165.632458
2012-12-12,12.961429,166.236121
2012-12-13,13.222857,163.957701
2012-12-14,13.328571,164.294972
2012-12-17,13.528571,164.241132
2012-12-18,13.662857,164.069798
2012-12-19,13.425714,161.25858
2012-12-20,13.357143,159.852103
2012-12-21,13.048571,159.947228
2012-12-24,12.89,161.007611
2012-12-26,12.95,161.004082
2012-12-27,12.928571,160.324182
2012-12-28,12.761429,160.516178
2012-12-31,13.227143,161.140599
2013-01-02,13.144286,164.019147
2013-01-03,13.798571,162.636858
2013-01-04,13.711429,159.583455
2013-01-07,14.171429,159.311797
2013-01-08,13.88,160.351134
2013-01-09,13.701429,160.518855
2013-01-10,14.0,162.187671
2013-01-11,14.47,160.491107
2013-01-14,14.778571,161.357435
2013-01-15,14.527143,162.711496
2013-01-16,13.925714,162.298122
2013-01-17,13.957143,162.175287
2013-01-18,14.167143,163.480918
2013-01-22,13.972857,163.667443
2013-01-23,14.751429,163.641438
2013-01-24,20.98,161.775378
2013-01-25,24.222857,160.708309
2013-01-28,23.158571,160.364068
2013-01-29,24.16,161.040227
2013-01-30,23.957144,162.394294
2013-01-31,23.605715,161.157739
2013-02-01,23.542856,161.567565
2013-02-04,24.962856,161.271717
2013-02-05,24.912857,161.996289
2013-02-06,26.344286,162.067147
2013-02-07,25.994286,161.460089
2013-02-08,25.852858,161.482531
2013-02-11,25.412857,159.903487
2013-02-12,25.421429,159.465931
2013-02-13,26.610001,159.222071
2013-02-14,26.771429,159.317171
2013-02-15,27.072857,156.046894
2013-02-19,28.064285,155.604251
2013-02-20,26.731428,153.738269
2013-02-21,26.735714,152.622849
2013-02-22,25.694286,152.572771
2013-02-25,25.617144,153.51168
2013-02-26,26.298571,153.921453
2013-02-27,26.331429,155.250947
2013-02-28,26.86857,153.724432
2013-03-01,27.052856,153.117663
2013-03-04,25.887142,152.338119
2013-03-05,25.96143,152.868925
2013-03-06,26.134287,152.310569
2013-03-07,25.937143,152.841377
2013-03-08,26.385714,153.057534
2013-03-11,25.77857,152.786263
2013-03-12,26.015715,154.236803
2013-03-13,27.48,153.775402
2013-03-14,26.91,153.459178
2013-03-15,26.407143,154.376918
2013-03-18,26.512857,155.170289
2013-03-19,25.91,155.84606
2013-03-20,26.15,155.529815
2013-03-21,25.998571,156.132995
2013-03-22,25.9,155.550594
2013-03-25,25.827143,154.722837
2013-03-26,27.23,154.600164
2013-03-27,27.177143,155.082378
2013-03-28,27.040001,154.620966
2013-04-01,26.061428,154.614188
2013-04-02,25.241428,153.184963
2013-04-03,24.248571,152.336442
2013-04-04,23.812857,149.600677
2013-04-05,23.522858,151.679853
2013-04-08,23.294287,152.352342
2013-04-09,24.194286,152.568432
2013-04-10,23.724285,152.349077
2013-04-11,24.715714,151.379923
2013-04-12,24.742857,148.524185
2013-04-15,25.214287,134.926081
2013-04-16,25.121429,133.473367
2013-04-17,24.194286,134.632895
2013-04-18,23.402857,134.800732
2013-04-19,23.338572,135.936062
2013-04-22,24.91,137.769841
2013-04-23,30.998571,136.171948
2013-04-24,30.959999,138.153846
2013-04-25,30.535713,140.329229
2013-04-26,30.792856,142.311087
2013-04-29,30.715714,141.919403
2013-04-30,30.867144,142.062975
2013-05-01,30.415714,140.682711
2013-05-02,30.64143,142.084067
2013-05-03,30.492857,142.08251
2013-05-06,30.098572,142.077839
2013-05-07,29.464287,139.657477
2013-05-08,29.80143,141.953817
2013-05-09,30.915714,141.710379
2013-05-10,31.098572,137.935474
2013-05-13,32.76857,138.341973
2013-05-14,33.424286,138.630598
2013-05-15,34.771427,136.332129
2013-05-16,33.861427,133.525935
2013-05-17,34.142857,132.339726
2013-05-20,34.221428,130.981379
2013-05-21,33.869999,131.560229
2013-05-22,32.651428,136.176905
2013-05-23,32.311428,133.467404
2013-05-24,32.677143,134.408909
2013-05-28,30.598572,133.073189
2013-05-29,30.762857,133.65202
2013-05-30,31.808571,136.648716
2013-05-31,32.32143,134.809636
2013-06-03,31.709999,135.578923
2013-06-04,32.187141,135.287293
2013-06-05,31.922857,135.721028
2013-06-06,31.105715,135.33268
2013-06-07,31.459999,133.977186
2013-06-10,31.561428,133.706814
2013-06-11,30.637142,132.834914
2013-06-12,29.662857,133.655536
2013-06-13,30.77,133.87168
2013-06-14,30.57,134.474684
2013-06-17,32.747143,133.841613
2013-06-18,32.689999,132.099903
2013-06-19,33.187141,132.678537
2013-06-20,31.931429,124.918491
2013-06-21,30.985714,125.182994
2013-06-24,30.799999,124.357093
2013-06-25,30.414286,123.606454
2013-06-26,30.299999,119.471971
2013-06-27,30.709999,119.132277
2013-06-28,30.155714,115.191204
2013-07-01,32.040001,120.093998
2013-07-02,31.637142,121.035326
2013-07-03,31.558571,120.792296
2013-07-05,32.157143,117.188256
2013-07-08,33.299999,119.359743
2013-07-09,35.34,121.316259
2013-07-10,34.831429,121.363271
2013-07-11,34.881428,124.164648
2013-07-12,36.751431,123.655901
2013-07-15,36.854286,124.13506
2013-07-16,37.21143,124.786053
2013-07-17,38.274284,125.340394
2013-07-18,38.058571,123.985991
2013-07-19,37.797142,125.192694
2013-07-22,37.422855,128.208737
2013-07-23,35.751431,128.835526
2013-07-24,34.471428,128.979081
2013-07-25,35.248569,128.107861
2013-07-26,35.187141,128.589684
2013-07-29,34.994286,128.46465
2013-07-30,34.822857,127.922028
2013-07-31,34.925713,126.988
2013-08-01,35.58857,127.034931
2013-08-02,35.168571,126.477827
2013-08-05,36.262856,126.038763
2013-08-06,36.557144,123.693723
2013-08-07,35.601429,123.885659
2013-08-08,35.771427,125.406477
2013-08-09,36.107143,126.444049
2013-08-12,36.657143,129.532566
2013-08-13,37.027142,128.323071
2013-08-14,37.401428,128.128372
2013-08-15,36.201427,128.441068
2013-08-16,36.98143,132.255862
2013-08-19,37.111427,131.84091
2013-08-20,39.041428,132.564061
2013-08-21,38.624287,131.644788
2013-08-22,38.535713,132.851004
2013-08-23,39.765713,133.042774
2013-08-26,40.388573,133.0384
2013-08-27,39.434284,137.070513
2013-08-28,40.48,137.093164
2013-08-29,41.121429,135.956465
2013-08-30,40.558571,134.699013
2013-09-03,41.285713,135.152021
2013-09-04,41.775715,134.23272
2013-09-05,42.158569,133.748187
2013-09-06,41.648571,133.939946
2013-09-09,42.021427,134.22538
2013-09-10,44.722858,131.156458
2013-09-11,44.042858,131.68639
2013-09-12,43.058571,128.231045
2013-09-13,43.664288,127.311819
2013-09-16,43.165714,127.839005
2013-09-17,42.792858,126.702402
2013-09-18,43.845715,125.614117
2013-09-19,43.642857,131.844279
2013-09-20,44.832855,130.273432
2013-09-23,43.148571,127.733958
2013-09-24,43.784286,126.887495
2013-09-25,43.877144,127.707023
2013-09-26,44.787144,128.695556
2013-09-27,44.628571,129.466775
2013-09-30,44.172855,128.062125
2013-10-01,46.374287,124.608028
2013-10-02,47.247143,126.103635
2013-10-03,45.959999,127.043898
2013-10-04,46.751431,126.438887
2013-10-07,45.451427,127.762693
2013-10-08,43.188572,128.340767
2013-10-09,41.204285,125.876591
2013-10-10,43.427143,125.344026
2013-10-11,42.978573,122.155535
2013-10-14,46.337143,124.083111
2013-10-15,45.955715,122.633618
2013-10-16,46.125713,122.921901
2013-10-17,47.157143,127.337365
2013-10-18,47.642857,127.070478
2013-10-21,50.712856,127.162844
2013-10-22,46.074287,128.657862
2013-10-23,47.177143,128.487503
2013-10-24,47.317142,129.789419
2013-10-25,46.861427,130.077624
2013-10-28,44.857143,131.352538
2013-10-29,46.757141,130.216722
2013-10-30,45.44857,130.74628
2013-10-31,46.068569,127.776159
2013-11-01,47.03857,126.109397
2013-11-04,48.228573,127.432716
2013-11-05,48.785713,126.152126
2013-11-06,47.947144,127.285123
2013-11-07,46.694286,126.149349
2013-11-08,47.842857,124.04816
2013-11-11,48.272858,123.754453
2013-11-12,47.675713,123.632418
2013-11-13,47.897144,122.786313
2013-11-14,48.938572,124.087841
2013-11-15,49.965714,124.207117
2013-11-18,48.824287,123.841125
2013-11-19,48.184284,123.091821
2013-11-20,48.502857,121.280925
2013-11-21,49.785713,119.638939
2013-11-22,49.692856,120.240811
2013-11-25,50.034286,119.923202
2013-11-26,50.742859,120.356181
2013-11-27,51.784286,120.113588
2013-11-29,52.257141,120.883034
2013-12-02,51.988571,118.611078
2013-12-03,51.848572,117.427532
2013-12-04,50.895714,118.415472
2013-12-05,51.151428,117.931624
2013-12-06,50.634285,118.943687
2013-12-09,50.810001,119.325818
2013-12-10,51.871429,122.147436
2013-12-11,51.997143,121.615291
2013-12-12,53.332855,118.187839
2013-12-13,52.709999,118.837992
2013-12-16,52.330002,119.099489
2013-12-17,53.552856,118.80865
2013-12-18,53.748569,118.686751
2013-12-19,53.82,115.35696
2013-12-20,53.667145,115.283338
2013-12-23,54.368572,115.64134
2013-12-24,54.055714,115.398877
2013-12-26,53.847141,115.396347
2013-12-27,52.5,117.131692
2013-12-30,52.427143,116.163057
2013-12-31,52.595715,115.872348
2014-01-02,51.831429,118.137055
2014-01-03,51.871429,119.052308
2014-01-06,51.367142,120.18202
2014-01-07,48.5,118.371726
2014-01-08,48.712856,117.743317
2014-01-09,48.150002,118.224421
2014-01-10,47.44857,119.983864
2014-01-13,48.115715,120.341715
2014-01-14,48.279999,120.678072
2014-01-15,47.197144,119.181827
2014-01-16,47.382858,119.710978
2014-01-17,47.148571,120.529462
2014-01-21,46.958572,119.366816
2014-01-22,47.675713,119.654847
2014-01-23,55.531429,121.775357
2014-01-24,55.154285,122.159809
2014-01-27,54.46143,121.528889
2014-01-28,58.110001,120.635426
2014-01-29,57.202858,121.863799
2014-01-30,57.810001,119.788863
2014-01-31,58.475716,120.607345
2014-02-03,57.76857,121.664292
2014-02-04,57.987144,120.529712
2014-02-05,57.774284,120.938288
2014-02-06,58.272858,121.129855
2014-02-07,61.425713,121.393755
2014-02-10,61.491428,123.101686
2014-02-11,61.998569,123.582568
2014-02-12,61.275715,124.30456
2014-02-13,62.364285,124.930098
2014-02-14,62.215714,127.243426
2014-02-18,62.407143,127.310174
2014-02-19,61.175713,127.284668
2014-02-20,62.135715,126.873502
2014-02-21,61.747143,127.547028
2014-02-24,63.857143,128.651627
2014-02-25,64.718575,129.059987
2014-02-26,64.112854,128.359553
2014-02-27,64.604286,128.406355
2014-02-28,63.66143,127.850553
2014-03-03,63.655712,130.063928
2014-03-04,64.997147,128.64036
2014-03-05,64.785713,128.855887
2014-03-06,64.358574,129.649911
2014-03-07,64.052856,128.684326
2014-03-10,62.849998,129.523738
2014-03-11,62.497143,129.739254
2014-03-12,62.368572,131.642047
2014-03-13,61.437141,131.905749
2014-03-14,60.64143,133.471061
2014-03-17,60.388573,132.839971
2014-03-18,60.035713,130.645648
2014-03-19,60.012856,128.933298
2014-03-20,60.610001,127.871598
2014-03-21,57.998569,128.737705
2014-03-24,54.128571,126.299635
2014-03-25,52.977142,126.563321
2014-03-26,53.182858,125.646234
2014-03-27,52.025715,124.87374
2014-03-28,51.267143,124.751884
2014-03-31,50.290001,124.458614
2014-04-01,52.098572,123.686132
2014-04-02,51.84,124.479993
2014-04-03,50.669998,123.70751
2014-04-04,48.187141,124.983321
2014-04-07,48.285713,125.147894
2014-04-08,49.841431,126.158618
2014-04-09,50.432858,125.410211
2014-04-10,47.818569,127.216153
2014-04-11,46.672855,126.973862
2014-04-14,47.368572,127.716469
2014-04-15,46.610001,125.041111
2014-04-16,47.344288,125.376997
2014-04-17,49.39143,125.134725
2014-04-21,49.784286,125.12924
2014-04-22,53.271427,123.947466
2014-04-23,50.5,123.801569
2014-04-24,49.152859,124.402458
2014-04-25,46.011429,125.340599
2014-04-28,44.887142,125.119669
2014-04-29,45.695713,124.997849
2014-04-30,46.005714,124.105155
2014-05-01,48.074287,123.140199
2014-05-02,48.664288,123.403839
2014-05-05,49.197144,123.399782
2014-05-06,46.598572,125.807426
2014-05-07,45.791428,124.818359
2014-05-08,45.951427,123.949752
2014-05-09,46.935715,124.357923
2014-05-12,49.349998,125.076534
2014-05-13,49.591431,124.858353
2014-05-14,50.26857,125.700135
2014-05-15,49.169998,125.096507
2014-05-16,49.982857,124.372437
2014-05-19,52.07143,125.379781
2014-05-20,53.095715,124.752282
2014-05-21,55.799999,123.956217
2014-05-22,55.971428,125.038539
2014-05-23,57.478573,124.362879
2014-05-27,56.972858,122.816193
2014-05-28,57.32,121.658927
2014-05-29,59.314285,120.838817
2014-05-30,59.689999,120.404023
2014-06-02,60.294285,120.087003
2014-06-03,59.652859,119.652217
2014-06-04,60.458572,119.891722
2014-06-05,61.192856,120.588776
2014-06-06,61.447144,120.105821
2014-06-09,60.441429,120.679832
2014-06-10,61.184284,121.256469
2014-06-11,61.42857,121.495957
2014-06-12,60.349998,121.85585
2014-06-13,61.101429,122.552882
2014-06-16,61.465714,122.861914
2014-06-17,63.378571,122.017707
2014-06-18,64.097145,122.233033
2014-06-19,63.055714,124.470541
2014-06-20,62.882858,126.34692
2014-06-23,62.78857,126.43906
2014-06-24,62.337143,126.919147
2014-06-25,63.458572,126.749241
2014-06-26,62.80143,126.266379
2014-06-27,63.154285,126.818689
2014-06-30,62.942856,126.573783
2014-07-01,67.585716,127.776072
2014-07-02,66.677139,127.678378
2014-07-03,67.478569,126.810335
2014-07-07,65.802856,126.371448
2014-07-08,63.578571,127.333
2014-07-09,63.285713,127.307532
2014-07-10,62.650002,128.991274
2014-07-11,62.851429,128.484468
2014-07-14,64.654289,125.688556
2014-07-15,64.155716,126.072238
2014-07-16,63.491428,125.204473
2014-07-17,62.765713,125.347498
2014-07-18,63.452858,125.803383
2014-07-21,64.564285,126.208373
2014-07-22,61.584286,126.086659
2014-07-23,61.128571,125.868681
2014-07-24,60.76857,124.399261
2014-07-25,60.265713,124.590428
2014-07-28,60.665714,125.524917
2014-07-29,60.611427,125.01815
2014-07-30,62.05143,124.55952
2014-07-31,60.388573,123.667703
2014-08-01,60.771427,124.243938
2014-08-04,60.385715,124.167655
2014-08-05,60.407143,123.612769
2014-08-06,61.471428,125.705183
2014-08-07,64.238571,125.583474
2014-08-08,63.692856,126.015292
2014-08-11,64.505714,125.770485
2014-08-12,63.772858,126.587363
2014-08-13,64.504288,126.22498
2014-08-14,64.410004,126.367948
2014-08-15,65.58429,124.682471
2014-08-18,66.571426,124.750548
2014-08-19,66.878571,124.725122
2014-08-20,67.455711,124.579405
2014-08-21,67.435715,122.677425
2014-08-22,68.455711,122.868548
2014-08-25,68.704285,122.864509
2014-08-26,68.480003,123.705208
2014-08-27,67.814285,123.391092
2014-08-28,67.887146,124.279903
2014-08-29,68.234283,123.677079
2014-09-02,68.085716,121.867272
2014-09-03,68.19857,121.721585
2014-09-04,67.524284,122.297656
2014-09-05,67.954285,121.767027
2014-09-08,68.475716,121.089382
2014-09-09,68.43,120.775293
2014-09-10,69.19857,120.316855
2014-09-11,68.794289,119.377253
2014-09-12,68.078568,118.438031
2014-09-15,65.39286,118.698677
2014-09-16,65.272858,118.504984
2014-09-17,64.932854,118.864422
2014-09-18,65.572861,117.372075
2014-09-19,65.360001,117.298641
2014-09-22,63.254288,116.693555
2014-09-23,63.414288,117.509949
2014-09-24,64.365715,117.051726
2014-09-25,63.355713,116.713755
2014-09-26,64.10714,116.712476
2014-09-29,64.222855,117.261771
